0,190.0,7.0,0,400.0,2880
1,190.0,7.0,0,400.0,72960
2,190.0,7.0,0,400.0,73680
3,190.0,7.0,0,400.0,74400
4,190.0,7.0,0,400.0,75120
5,190.0,7.0,0,400.0,79680
6,190.0,7.0,0,400.0,80580
7,190.0,7.0,0,400.0,85980
8,190.0,7.0,0,400.0,1680
9,190.0,7.0,0,400.0,18600
10,190.0,7.0,0,400.0,19500
11,190.0,7.0,0,400.0,83280
12,190.0,7.0,0,400.0,85080
13,190.0,7.0,0,400.0,4080
14,190.0,7.0,0,400.0,75840
15,190.0,7.0,0,400.0,72240
16,107.0,9.0,0,400.0,18000
17,107.0,9.0,0,400.0,19800
18,107.0,9.0,0,400.0,21600
19,107.0,9.0,0,400.0,23400
20,107.0,9.0,0,400.0,25200
21,107.0,9.0,0,400.0,27000
22,107.0,9.0,0,400.0,28800
23,107.0,9.0,0,400.0,30600
24,107.0,9.0,0,400.0,32400
25,107.0,9.0,0,400.0,34200
26,107.0,9.0,0,400.0,36000
27,107.0,9.0,0,400.0,37800
28,107.0,9.0,0,400.0,39600
29,107.0,9.0,0,400.0,41400
30,107.0,9.0,0,400.0,43200
31,107.0,9.0,0,400.0,45000
32,107.0,9.0,0,400.0,52200
33,107.0,9.0,0,400.0,46800
34,107.0,9.0,0,400.0,48600
35,107.0,9.0,0,400.0,50400
36,107.0,9.0,0,400.0,59400
37,107.0,9.0,0,400.0,54000
38,107.0,9.0,0,400.0,55800
39,107.0,9.0,0,400.0,57600
40,107.0,9.0,0,400.0,61200
41,107.0,9.0,0,400.0,63000
42,107.0,9.0,0,400.0,70200
43,107.0,9.0,0,400.0,64800
44,107.0,9.0,0,400.0,66600
45,107.0,9.0,0,400.0,68400
46,107.0,9.0,0,400.0,72000
47,107.0,9.0,0,400.0,73800
48,107.0,9.0,0,400.0,75600
49,107.0,9.0,0,400.0,77400
50,107.0,9.0,0,400.0,79200
51,107.0,9.0,0,400.0,81000
52,107.0,9.0,0,400.0,82800
53,107.0,9.0,0,400.0,18900
54,107.0,9.0,0,400.0,20700
55,107.0,9.0,0,400.0,22500
56,107.0,9.0,0,400.0,24600
57,107.0,9.0,0,400.0,26400
58,107.0,9.0,0,400.0,28200
59,107.0,9.0,0,400.0,30000
60,107.0,9.0,0,400.0,31800
61,107.0,9.0,0,400.0,33600
62,107.0,9.0,0,400.0,35400
63,107.0,9.0,0,400.0,24000
64,107.0,9.0,0,400.0,25800
65,107.0,9.0,0,400.0,27600
66,107.0,9.0,0,400.0,29400
67,107.0,9.0,0,400.0,34800
68,107.0,9.0,0,400.0,36900
69,107.0,9.0,0,400.0,31200
70,107.0,9.0,0,400.0,33000
71,107.0,9.0,0,400.0,38700
72,107.0,9.0,0,400.0,40500
73,107.0,9.0,0,400.0,42300
74,107.0,9.0,0,400.0,44100
75,107.0,9.0,0,400.0,45900
76,107.0,9.0,0,400.0,47700
77,107.0,9.0,0,400.0,49500
78,107.0,9.0,0,400.0,51600
79,107.0,9.0,0,400.0,53400
80,107.0,9.0,0,400.0,55200
81,107.0,9.0,0,400.0,57000
82,107.0,9.0,0,400.0,64200
83,107.0,9.0,0,400.0,58800
84,107.0,9.0,0,400.0,60600
85,107.0,9.0,0,400.0,62400
86,107.0,9.0,0,400.0,66000
