252,50,False,False,False
253,50,False,False,False
254,50,False,False,False
255,50,False,False,False
256,50,False,False,False
257,50,False,False,False
258,50,False,False,False
259,50,False,False,False
260,50,False,False,False
261,50,False,False,False
262,50,False,False,False
263,50,False,False,False
264,50,False,False,False
265,50,False,False,False
266,50,False,False,False
267,50,False,False,False
268,50,False,False,False
269,50,False,False,False
270,50,False,False,False
271,50,False,False,False
272,50,False,False,False
273,50,False,False,False
274,50,False,False,False
275,50,False,False,False
276,50,False,False,False
277,50,False,False,False
278,50,False,False,False
279,50,False,False,False
280,50,False,False,False
281,50,False,False,False
282,50,False,False,False
283,50,False,False,False
284,50,False,False,False
285,50,False,False,False
286,50,False,False,False
287,50,False,False,False
288,50,False,False,False
289,50,False,False,False
290,50,False,False,False
291,50,False,False,False
292,50,False,False,False
293,50,False,False,False
294,50,False,False,False
295,50,False,False,False
296,50,False,False,False
297,50,False,False,False
298,50,False,False,False
299,50,False,False,False
300,50,False,False,False
301,50,False,False,False
302,50,False,False,False
303,50,False,False,False
304,50,False,False,False
305,50,False,False,False
306,50,False,False,False
307,50,False,False,False
308,50,False,False,False
309,50,False,False,False
310,50,False,False,False
311,50,False,False,False
312,50,False,False,False
313,50,False,False,False
314,50,False,False,False
315,50,False,False,False
316,50,False,False,False
317,50,False,False,False
318,50,False,False,False
319,50,False,False,False
320,50,False,False,False
321,50,False,False,False
322,50,False,False,False
323,50,True,False,False
324,50,False,False,False
325,50,False,False,False
326,50,False,False,False
327,50,False,False,False
328,50,False,False,False
329,50,False,False,False
330,50,False,False,False
331,50,False,False,False
332,50,False,False,False
333,50,False,False,False
334,50,False,False,False
335,50,False,False,False
336,50,False,False,False
337,50,False,False,False
338,50,False,True,False
339,50,False,False,False
340,50,False,False,False
341,50,False,False,False
342,50,False,False,False
343,50,False,False,False
344,50,False,False,False
345,50,False,False,False
346,50,False,False,False
347,50,False,False,False
348,50,False,False,False
349,50,False,False,False
350,50,False,False,False
351,50,False,False,False
352,50,False,False,False
353,50,False,False,False
354,50,False,False,False
355,50,False,False,False
356,50,False,False,False
357,50,False,False,False
358,50,False,False,False
359,50,False,False,False
360,50,False,False,False
361,50,False,False,False
362,50,False,False,False
363,50,False,False,False
364,50,False,False,False
365,50,False,False,False
366,50,False,False,False
367,50,False,False,False
368,50,False,False,False
369,50,False,False,False
370,50,False,False,False
371,50,False,False,False
372,50,False,False,False
373,50,False,False,False
374,50,False,False,False
375,50,False,False,False
376,50,False,False,False
377,50,False,False,False
378,50,False,False,False
379,50,False,False,False
380,50,False,False,False
381,50,False,False,False
382,50,False,False,False
383,50,False,False,False
384,50,False,False,False
385,50,False,False,False
386,50,False,False,False
387,50,False,False,False
388,50,False,False,False
389,50,False,False,False
390,50,False,False,False
391,50,False,False,False
392,50,False,False,False
393,50,False,False,False
394,50,False,False,False
395,50,False,False,False
396,50,False,False,False
397,50,False,False,False
398,50,False,False,False
399,50,False,False,False
400,50,False,False,False
401,50,False,False,False
402,50,False,False,False
403,50,False,False,False
404,50,False,False,False
405,50,False,False,False
406,50,False,False,False
407,50,False,False,False
408,50,False,False,False
409,50,False,False,False
410,50,False,False,False
411,50,False,False,False
412,50,False,False,False
413,50,False,False,False
414,50,False,False,False
415,50,False,False,False
416,50,False,False,False
417,50,False,False,False
418,50,False,False,False
419,50,False,False,False
420,50,False,False,False
421,50,False,False,False
422,50,False,False,False
423,50,False,False,False
424,50,False,False,False
425,50,False,False,False
426,52,False,False,False
427,52,False,False,False
428,52,False,False,False
429,52,False,False,False
430,52,False,False,False
431,52,False,False,False
432,52,False,False,False
433,52,False,False,False
434,52,False,False,False
435,52,False,False,False
436,52,False,False,False
437,52,False,False,False
438,52,False,False,False
439,52,False,False,False
440,52,False,False,False
441,52,False,False,False
442,52,False,False,False
443,52,False,False,False
444,52,False,False,True
445,52,False,False,False
446,52,False,False,False
447,52,False,False,False
448,52,False,False,False
449,52,False,False,False
450,52,False,False,False
451,52,False,False,False
452,52,False,False,False
453,52,False,False,False
454,52,False,False,False
455,52,False,False,False
456,52,False,False,False
457,52,False,False,False
458,52,False,False,False
459,52,False,False,False
460,52,False,False,False
461,52,False,False,False
462,52,False,False,False
463,52,False,False,False
464,52,False,False,False
465,52,False,False,False
466,52,False,False,False
467,52,False,False,False
468,52,False,False,False
469,52,False,False,False
470,52,False,False,False
471,52,False,False,False
472,52,False,False,False
473,52,False,False,False
474,52,False,False,False
475,52,False,False,False
476,52,False,False,False
477,52,False,False,False
478,52,False,False,False
479,52,False,False,False
480,52,False,False,False
481,52,False,False,False
482,52,False,False,False
483,52,False,False,False
484,52,False,False,False
485,52,False,False,False
486,52,False,False,False
487,52,False,False,False
488,52,False,False,False
489,52,False,False,False
490,52,False,False,False
491,52,False,False,False
492,52,False,False,False
493,52,False,False,False
494,52,False,False,False
495,52,False,False,False
496,52,False,False,False
497,52,False,False,False
498,52,False,False,False
499,52,False,False,False
500,52,False,False,False
501,52,False,False,False
502,52,False,False,False
503,52,False,False,False
504,52,False,False,False
505,52,False,False,False
506,52,False,False,False
507,52,False,False,False
508,52,False,False,False
509,52,False,False,False
510,52,False,False,False
511,52,False,False,False
512,52,False,False,False
513,52,False,False,False
514,52,False,False,False
515,52,False,False,False
516,52,False,False,False
517,52,False,False,False
518,52,False,False,False
519,52,False,False,False
520,52,False,False,False
521,52,False,False,False
522,52,False,False,False
523,52,False,False,False
524,52,False,False,False
525,52,False,False,False
526,52,False,False,False
527,52,False,False,False
528,52,False,False,False
529,52,False,False,False
530,52,False,False,False
531,52,False,False,False
532,52,False,False,False
533,52,False,False,False
534,52,False,False,False
535,52,False,False,False
536,52,False,False,False
537,52,True,False,False
538,52,False,False,False
539,52,False,False,False
540,52,False,False,False
541,52,False,False,False
542,52,False,False,False
543,52,False,False,False
544,52,False,False,False
545,52,False,False,False
546,52,False,False,False
547,52,False,False,False
548,52,False,False,False
549,52,False,False,False
550,52,False,False,False
551,52,False,False,False
552,52,False,False,False
553,52,False,False,False
554,52,False,False,False
555,52,False,False,False
556,52,False,False,False
557,52,False,False,False
558,52,False,False,False
559,52,False,False,False
560,52,False,False,False
561,52,False,False,False
562,52,False,False,False
563,52,False,False,False
564,52,False,False,False
565,52,False,False,False
566,52,False,False,False
567,52,False,False,False
568,52,False,False,False
569,52,False,False,False
570,52,False,False,False
571,52,False,False,False
572,52,False,False,False
573,52,False,True,False
574,52,False,False,False
575,52,False,False,False
576,52,False,False,False
577,52,False,False,False
578,52,False,False,False
579,52,False,False,False
580,52,False,False,False
581,52,False,False,False
582,52,False,False,False
583,52,False,False,False
584,52,False,False,False
585,52,False,False,False
586,52,False,False,False
587,52,False,False,False
588,52,False,False,False
589,52,False,False,False
590,52,False,False,False
591,52,False,False,False
592,52,False,False,False
593,52,False,False,False
