route_id,Direction_ID,From_ID,Arr_From,To_ID,Arr_To,Car_Num,Line,Trip_No,Dep_From,Dep_To
74,1,1351,40713,1352.0,40770.0,70,74,26,40723,40780.0
74,1,1352,40770,1353.0,40802.0,70,74,26,40780,40812.0
74,1,1353,40802,1224.0,40860.0,70,74,26,40812,40870.0
74,1,668,37680,669.0,37699.0,70,74,27,37690,37709.0
74,1,669,37699,670.0,37735.0,70,74,27,37709,37745.0
74,1,670,37735,671.0,37770.0,70,74,27,37745,37780.0
74,1,671,37770,672.0,37802.0,70,74,27,37780,37812.0
74,1,672,37802,17567.0,37857.0,70,74,27,37812,37867.0
74,1,17567,37857,15516.0,37885.0,70,74,27,37867,37895.0
74,1,15516,37885,1286.0,37956.0,70,74,27,37895,37966.0
74,1,1286,37956,15257.0,37980.0,70,74,27,37966,37990.0
74,1,15257,37980,1291.0,38016.0,70,74,27,37990,38026.0
74,1,1291,38016,1292.0,38060.0,70,74,27,38026,38070.0
74,1,1292,38060,1293.0,38101.0,70,74,27,38070,38111.0
74,1,1293,38101,1294.0,38141.0,70,74,27,38111,38151.0
74,1,1294,38141,1295.0,38181.0,70,74,27,38151,38191.0
74,1,1295,38181,1296.0,38222.0,70,74,27,38191,38232.0
74,1,1296,38222,1297.0,38262.0,70,74,27,38232,38272.0
74,1,1297,38262,14812.0,38310.0,70,74,27,38272,38320.0
74,1,14812,38310,1299.0,38346.0,70,74,27,38320,38356.0
74,1,1299,38346,15844.0,38406.0,70,74,27,38356,38416.0
74,1,15844,38406,1301.0,38443.0,70,74,27,38416,38453.0
74,1,1301,38443,1302.0,38493.0,70,74,27,38453,38503.0
74,1,1302,38493,1303.0,38548.0,70,74,27,38503,38558.0
74,1,1303,38548,1304.0,38599.0,70,74,27,38558,38609.0
74,1,1304,38599,1305.0,38654.0,70,74,27,38609,38664.0
74,1,1305,38654,1306.0,38700.0,70,74,27,38664,38710.0
74,1,1306,38700,1307.0,38760.0,70,74,27,38710,38770.0
74,1,1307,38760,1308.0,38820.0,70,74,27,38770,38830.0
74,1,1308,38820,1309.0,38866.0,70,74,27,38830,38876.0
74,1,1309,38866,1310.0,38916.0,70,74,27,38876,38926.0
74,1,1310,38916,1311.0,38963.0,70,74,27,38926,38973.0
74,1,1311,38963,1312.0,38990.0,70,74,27,38973,39000.0
74,1,1312,38990,1313.0,39018.0,70,74,27,39000,39028.0
74,1,1313,39018,1314.0,39069.0,70,74,27,39028,39079.0
74,1,1314,39069,1315.0,39120.0,70,74,27,39079,39130.0
74,1,1315,39120,1316.0,39175.0,70,74,27,39130,39185.0
74,1,1316,39175,1317.0,39227.0,70,74,27,39185,39237.0
74,1,1317,39227,1319.0,39273.0,70,74,27,39237,39283.0
74,1,1319,39273,1320.0,39325.0,70,74,27,39283,39335.0
74,1,1320,39325,1321.0,39395.0,70,74,27,39335,39405.0
74,1,1321,39395,1322.0,39432.0,70,74,27,39405,39442.0
74,1,1322,39432,1323.0,39469.0,70,74,27,39442,39479.0
74,1,1323,39469,1324.0,39534.0,70,74,27,39479,39544.0
74,1,1324,39534,1326.0,39600.0,70,74,27,39544,39610.0
74,1,1326,39600,1327.0,39651.0,70,74,27,39610,39661.0
74,1,1327,39651,14590.0,39744.0,70,74,27,39661,39754.0
74,1,14590,39744,1329.0,39810.0,70,74,27,39754,39820.0
74,1,1329,39810,1330.0,39883.0,70,74,27,39820,39893.0
74,1,1330,39883,18088.0,39962.0,70,74,27,39893,39972.0
74,1,18088,39962,1332.0,40040.0,70,74,27,39972,40050.0
74,1,1332,40040,1333.0,40088.0,70,74,27,40050,40098.0
74,1,1333,40088,1334.0,40140.0,70,74,27,40098,40150.0
74,1,1334,40140,18348.0,40380.0,70,74,27,40150,40390.0
74,1,18348,40380,1339.0,40529.0,70,74,27,40390,40539.0
74,1,1339,40529,1340.0,40594.0,70,74,27,40539,40604.0
74,1,1340,40594,17254.0,40630.0,70,74,27,40604,40640.0
74,1,17254,40630,18306.0,40699.0,70,74,27,40640,40709.0
74,1,18306,40699,18305.0,40772.0,70,74,27,40709,40782.0
74,1,18305,40772,17923.0,40833.0,70,74,27,40782,40843.0
74,1,17923,40833,1345.0,40873.0,70,74,27,40843,40883.0
74,1,1345,40873,1346.0,40926.0,70,74,27,40883,40936.0
74,1,1346,40926,6597.0,40982.0,70,74,27,40936,40992.0
74,1,6597,40982,1348.0,41055.0,70,74,27,40992,41065.0
74,1,1348,41055,1349.0,41100.0,70,74,27,41065,41110.0
74,1,1349,41100,1350.0,41156.0,70,74,27,41110,41166.0
74,1,1350,41156,1351.0,41193.0,70,74,27,41166,41203.0
74,1,1351,41193,1352.0,41250.0,70,74,27,41203,41260.0
74,1,1352,41250,1353.0,41282.0,70,74,27,41260,41292.0
74,1,1353,41282,1224.0,41340.0,70,74,27,41292,41350.0
74,1,668,38160,669.0,38179.0,70,74,28,38170,38189.0
74,1,669,38179,670.0,38215.0,70,74,28,38189,38225.0
74,1,670,38215,671.0,38250.0,70,74,28,38225,38260.0
74,1,671,38250,672.0,38282.0,70,74,28,38260,38292.0
74,1,672,38282,17567.0,38337.0,70,74,28,38292,38347.0
74,1,17567,38337,15516.0,38365.0,70,74,28,38347,38375.0
74,1,15516,38365,1286.0,38436.0,70,74,28,38375,38446.0
74,1,1286,38436,15257.0,38460.0,70,74,28,38446,38470.0
74,1,15257,38460,1291.0,38496.0,70,74,28,38470,38506.0
74,1,1291,38496,1292.0,38540.0,70,74,28,38506,38550.0
74,1,1292,38540,1293.0,38581.0,70,74,28,38550,38591.0
74,1,1293,38581,1294.0,38621.0,70,74,28,38591,38631.0
74,1,1294,38621,1295.0,38661.0,70,74,28,38631,38671.0
74,1,1295,38661,1296.0,38702.0,70,74,28,38671,38712.0
74,1,1296,38702,1297.0,38742.0,70,74,28,38712,38752.0
74,1,1297,38742,14812.0,38790.0,70,74,28,38752,38800.0
74,1,14812,38790,1299.0,38826.0,70,74,28,38800,38836.0
74,1,1299,38826,15844.0,38886.0,70,74,28,38836,38896.0
74,1,15844,38886,1301.0,38923.0,70,74,28,38896,38933.0
74,1,1301,38923,1302.0,38973.0,70,74,28,38933,38983.0
74,1,1302,38973,1303.0,39028.0,70,74,28,38983,39038.0
74,1,1303,39028,1304.0,39079.0,70,74,28,39038,39089.0
74,1,1304,39079,1305.0,39134.0,70,74,28,39089,39144.0
74,1,1305,39134,1306.0,39180.0,70,74,28,39144,39190.0
74,1,1306,39180,1307.0,39240.0,70,74,28,39190,39250.0
74,1,1307,39240,1308.0,39300.0,70,74,28,39250,39310.0
74,1,1308,39300,1309.0,39346.0,70,74,28,39310,39356.0
74,1,1309,39346,1310.0,39396.0,70,74,28,39356,39406.0
74,1,1310,39396,1311.0,39443.0,70,74,28,39406,39453.0
74,1,1311,39443,1312.0,39470.0,70,74,28,39453,39480.0
74,1,1312,39470,1313.0,39498.0,70,74,28,39480,39508.0
74,1,1313,39498,1314.0,39549.0,70,74,28,39508,39559.0
74,1,1314,39549,1315.0,39600.0,70,74,28,39559,39610.0
74,1,1315,39600,1316.0,39655.0,70,74,28,39610,39665.0
74,1,1316,39655,1317.0,39707.0,70,74,28,39665,39717.0
74,1,1317,39707,1319.0,39753.0,70,74,28,39717,39763.0
74,1,1319,39753,1320.0,39805.0,70,74,28,39763,39815.0
74,1,1320,39805,1321.0,39875.0,70,74,28,39815,39885.0
74,1,1321,39875,1322.0,39912.0,70,74,28,39885,39922.0
74,1,1322,39912,1323.0,39949.0,70,74,28,39922,39959.0
74,1,1323,39949,1324.0,40014.0,70,74,28,39959,40024.0
74,1,1324,40014,1326.0,40080.0,70,74,28,40024,40090.0
74,1,1326,40080,1327.0,40131.0,70,74,28,40090,40141.0
74,1,1327,40131,14590.0,40224.0,70,74,28,40141,40234.0
74,1,14590,40224,1329.0,40290.0,70,74,28,40234,40300.0
74,1,1329,40290,1330.0,40363.0,70,74,28,40300,40373.0
74,1,1330,40363,18088.0,40442.0,70,74,28,40373,40452.0
74,1,18088,40442,1332.0,40520.0,70,74,28,40452,40530.0
74,1,1332,40520,1333.0,40568.0,70,74,28,40530,40578.0
74,1,1333,40568,1334.0,40620.0,70,74,28,40578,40630.0
74,1,1334,40620,18348.0,40860.0,70,74,28,40630,40870.0
74,1,18348,40860,1339.0,41009.0,70,74,28,40870,41019.0
74,1,1339,41009,1340.0,41074.0,70,74,28,41019,41084.0
74,1,1340,41074,17254.0,41110.0,70,74,28,41084,41120.0
74,1,17254,41110,18306.0,41179.0,70,74,28,41120,41189.0
74,1,18306,41179,18305.0,41252.0,70,74,28,41189,41262.0
74,1,18305,41252,17923.0,41313.0,70,74,28,41262,41323.0
74,1,17923,41313,1345.0,41353.0,70,74,28,41323,41363.0
74,1,1345,41353,1346.0,41406.0,70,74,28,41363,41416.0
74,1,1346,41406,6597.0,41462.0,70,74,28,41416,41472.0
74,1,6597,41462,1348.0,41535.0,70,74,28,41472,41545.0
74,1,1348,41535,1349.0,41580.0,70,74,28,41545,41590.0
74,1,1349,41580,1350.0,41636.0,70,74,28,41590,41646.0
74,1,1350,41636,1351.0,41673.0,70,74,28,41646,41683.0
74,1,1351,41673,1352.0,41730.0,70,74,28,41683,41740.0
74,1,1352,41730,1353.0,41762.0,70,74,28,41740,41772.0
74,1,1353,41762,1224.0,41820.0,70,74,28,41772,41830.0
74,1,668,38640,669.0,38659.0,70,74,29,38650,38669.0
74,1,669,38659,670.0,38695.0,70,74,29,38669,38705.0
74,1,670,38695,671.0,38730.0,70,74,29,38705,38740.0
74,1,671,38730,672.0,38762.0,70,74,29,38740,38772.0
74,1,672,38762,17567.0,38817.0,70,74,29,38772,38827.0
74,1,17567,38817,15516.0,38845.0,70,74,29,38827,38855.0
74,1,15516,38845,1286.0,38916.0,70,74,29,38855,38926.0
74,1,1286,38916,15257.0,38940.0,70,74,29,38926,38950.0
74,1,15257,38940,1291.0,38976.0,70,74,29,38950,38986.0
74,1,1291,38976,1292.0,39020.0,70,74,29,38986,39030.0
74,1,1292,39020,1293.0,39061.0,70,74,29,39030,39071.0
74,1,1293,39061,1294.0,39101.0,70,74,29,39071,39111.0
74,1,1294,39101,1295.0,39141.0,70,74,29,39111,39151.0
74,1,1295,39141,1296.0,39182.0,70,74,29,39151,39192.0
74,1,1296,39182,1297.0,39222.0,70,74,29,39192,39232.0
74,1,1297,39222,14812.0,39270.0,70,74,29,39232,39280.0
74,1,14812,39270,1299.0,39306.0,70,74,29,39280,39316.0
74,1,1299,39306,15844.0,39366.0,70,74,29,39316,39376.0
74,1,15844,39366,1301.0,39403.0,70,74,29,39376,39413.0
74,1,1301,39403,1302.0,39453.0,70,74,29,39413,39463.0
74,1,1302,39453,1303.0,39508.0,70,74,29,39463,39518.0
74,1,1303,39508,1304.0,39559.0,70,74,29,39518,39569.0
74,1,1304,39559,1305.0,39614.0,70,74,29,39569,39624.0
74,1,1305,39614,1306.0,39660.0,70,74,29,39624,39670.0
74,1,1306,39660,1307.0,39720.0,70,74,29,39670,39730.0
74,1,1307,39720,1308.0,39780.0,70,74,29,39730,39790.0
74,1,1308,39780,1309.0,39826.0,70,74,29,39790,39836.0
74,1,1309,39826,1310.0,39876.0,70,74,29,39836,39886.0
74,1,1310,39876,1311.0,39923.0,70,74,29,39886,39933.0
74,1,1311,39923,1312.0,39950.0,70,74,29,39933,39960.0
74,1,1312,39950,1313.0,39978.0,70,74,29,39960,39988.0
74,1,1313,39978,1314.0,40029.0,70,74,29,39988,40039.0
74,1,1314,40029,1315.0,40080.0,70,74,29,40039,40090.0
74,1,1315,40080,1316.0,40135.0,70,74,29,40090,40145.0
74,1,1316,40135,1317.0,40187.0,70,74,29,40145,40197.0
74,1,1317,40187,1319.0,40233.0,70,74,29,40197,40243.0
74,1,1319,40233,1320.0,40285.0,70,74,29,40243,40295.0
74,1,1320,40285,1321.0,40355.0,70,74,29,40295,40365.0
74,1,1321,40355,1322.0,40392.0,70,74,29,40365,40402.0
74,1,1322,40392,1323.0,40429.0,70,74,29,40402,40439.0
74,1,1323,40429,1324.0,40494.0,70,74,29,40439,40504.0
74,1,1324,40494,1326.0,40560.0,70,74,29,40504,40570.0
74,1,1326,40560,1327.0,40611.0,70,74,29,40570,40621.0
74,1,1327,40611,14590.0,40704.0,70,74,29,40621,40714.0
74,1,14590,40704,1329.0,40770.0,70,74,29,40714,40780.0
74,1,1329,40770,1330.0,40843.0,70,74,29,40780,40853.0
74,1,1330,40843,18088.0,40922.0,70,74,29,40853,40932.0
74,1,18088,40922,1332.0,41000.0,70,74,29,40932,41010.0
74,1,1332,41000,1333.0,41048.0,70,74,29,41010,41058.0
74,1,1333,41048,1334.0,41100.0,70,74,29,41058,41110.0
74,1,1334,41100,18348.0,41340.0,70,74,29,41110,41350.0
74,1,18348,41340,1339.0,41489.0,70,74,29,41350,41499.0
74,1,1339,41489,1340.0,41554.0,70,74,29,41499,41564.0
74,1,1340,41554,17254.0,41590.0,70,74,29,41564,41600.0
74,1,17254,41590,18306.0,41659.0,70,74,29,41600,41669.0
74,1,18306,41659,18305.0,41732.0,70,74,29,41669,41742.0
74,1,18305,41732,17923.0,41793.0,70,74,29,41742,41803.0
74,1,17923,41793,1345.0,41833.0,70,74,29,41803,41843.0
74,1,1345,41833,1346.0,41886.0,70,74,29,41843,41896.0
74,1,1346,41886,6597.0,41942.0,70,74,29,41896,41952.0
74,1,6597,41942,1348.0,42015.0,70,74,29,41952,42025.0
74,1,1348,42015,1349.0,42060.0,70,74,29,42025,42070.0
74,1,1349,42060,1350.0,42116.0,70,74,29,42070,42126.0
74,1,1350,42116,1351.0,42153.0,70,74,29,42126,42163.0
74,1,1351,42153,1352.0,42210.0,70,74,29,42163,42220.0
74,1,1352,42210,1353.0,42242.0,70,74,29,42220,42252.0
74,1,1353,42242,1224.0,42300.0,70,74,29,42252,42310.0
74,1,668,39120,669.0,39139.0,70,74,30,39130,39149.0
74,1,669,39139,670.0,39175.0,70,74,30,39149,39185.0
74,1,670,39175,671.0,39210.0,70,74,30,39185,39220.0
74,1,671,39210,672.0,39242.0,70,74,30,39220,39252.0
74,1,672,39242,17567.0,39297.0,70,74,30,39252,39307.0
74,1,17567,39297,15516.0,39325.0,70,74,30,39307,39335.0
74,1,15516,39325,1286.0,39396.0,70,74,30,39335,39406.0
74,1,1286,39396,15257.0,39420.0,70,74,30,39406,39430.0
74,1,15257,39420,1291.0,39456.0,70,74,30,39430,39466.0
74,1,1291,39456,1292.0,39500.0,70,74,30,39466,39510.0
74,1,1292,39500,1293.0,39541.0,70,74,30,39510,39551.0
74,1,1293,39541,1294.0,39581.0,70,74,30,39551,39591.0
74,1,1294,39581,1295.0,39621.0,70,74,30,39591,39631.0
74,1,1295,39621,1296.0,39662.0,70,74,30,39631,39672.0
74,1,1296,39662,1297.0,39702.0,70,74,30,39672,39712.0
74,1,1297,39702,14812.0,39750.0,70,74,30,39712,39760.0
74,1,14812,39750,1299.0,39786.0,70,74,30,39760,39796.0
74,1,1299,39786,15844.0,39846.0,70,74,30,39796,39856.0
74,1,15844,39846,1301.0,39883.0,70,74,30,39856,39893.0
74,1,1301,39883,1302.0,39933.0,70,74,30,39893,39943.0
74,1,1302,39933,1303.0,39988.0,70,74,30,39943,39998.0
74,1,1303,39988,1304.0,40039.0,70,74,30,39998,40049.0
74,1,1304,40039,1305.0,40094.0,70,74,30,40049,40104.0
74,1,1305,40094,1306.0,40140.0,70,74,30,40104,40150.0
74,1,1306,40140,1307.0,40200.0,70,74,30,40150,40210.0
74,1,1307,40200,1308.0,40260.0,70,74,30,40210,40270.0
74,1,1308,40260,1309.0,40306.0,70,74,30,40270,40316.0
74,1,1309,40306,1310.0,40356.0,70,74,30,40316,40366.0
74,1,1310,40356,1311.0,40403.0,70,74,30,40366,40413.0
74,1,1311,40403,1312.0,40430.0,70,74,30,40413,40440.0
74,1,1312,40430,1313.0,40458.0,70,74,30,40440,40468.0
74,1,1313,40458,1314.0,40509.0,70,74,30,40468,40519.0
74,1,1314,40509,1315.0,40560.0,70,74,30,40519,40570.0
74,1,1315,40560,1316.0,40615.0,70,74,30,40570,40625.0
74,1,1316,40615,1317.0,40667.0,70,74,30,40625,40677.0
74,1,1317,40667,1319.0,40713.0,70,74,30,40677,40723.0
74,1,1319,40713,1320.0,40765.0,70,74,30,40723,40775.0
74,1,1320,40765,1321.0,40835.0,70,74,30,40775,40845.0
74,1,1321,40835,1322.0,40872.0,70,74,30,40845,40882.0
74,1,1322,40872,1323.0,40909.0,70,74,30,40882,40919.0
74,1,1323,40909,1324.0,40974.0,70,74,30,40919,40984.0
74,1,1324,40974,1326.0,41040.0,70,74,30,40984,41050.0
74,1,1326,41040,1327.0,41091.0,70,74,30,41050,41101.0
74,1,1327,41091,14590.0,41184.0,70,74,30,41101,41194.0
74,1,14590,41184,1329.0,41250.0,70,74,30,41194,41260.0
74,1,1329,41250,1330.0,41323.0,70,74,30,41260,41333.0
74,1,1330,41323,18088.0,41402.0,70,74,30,41333,41412.0
74,1,18088,41402,1332.0,41480.0,70,74,30,41412,41490.0
74,1,1332,41480,1333.0,41528.0,70,74,30,41490,41538.0
74,1,1333,41528,1334.0,41580.0,70,74,30,41538,41590.0
74,1,1334,41580,18348.0,41820.0,70,74,30,41590,41830.0
74,1,18348,41820,1339.0,41969.0,70,74,30,41830,41979.0
74,1,1339,41969,1340.0,42034.0,70,74,30,41979,42044.0
74,1,1340,42034,17254.0,42070.0,70,74,30,42044,42080.0
74,1,17254,42070,18306.0,42139.0,70,74,30,42080,42149.0
74,1,18306,42139,18305.0,42212.0,70,74,30,42149,42222.0
74,1,18305,42212,17923.0,42273.0,70,74,30,42222,42283.0
74,1,17923,42273,1345.0,42313.0,70,74,30,42283,42323.0
74,1,1345,42313,1346.0,42366.0,70,74,30,42323,42376.0
74,1,1346,42366,6597.0,42422.0,70,74,30,42376,42432.0
74,1,6597,42422,1348.0,42495.0,70,74,30,42432,42505.0
74,1,1348,42495,1349.0,42540.0,70,74,30,42505,42550.0
74,1,1349,42540,1350.0,42596.0,70,74,30,42550,42606.0
74,1,1350,42596,1351.0,42633.0,70,74,30,42606,42643.0
74,1,1351,42633,1352.0,42690.0,70,74,30,42643,42700.0
74,1,1352,42690,1353.0,42722.0,70,74,30,42700,42732.0
74,1,1353,42722,1224.0,42780.0,70,74,30,42732,42790.0
74,1,668,39600,669.0,39619.0,70,74,31,39610,39629.0
74,1,669,39619,670.0,39655.0,70,74,31,39629,39665.0
74,1,670,39655,671.0,39690.0,70,74,31,39665,39700.0
74,1,671,39690,672.0,39722.0,70,74,31,39700,39732.0
74,1,672,39722,17567.0,39777.0,70,74,31,39732,39787.0
74,1,17567,39777,15516.0,39805.0,70,74,31,39787,39815.0
74,1,15516,39805,1286.0,39876.0,70,74,31,39815,39886.0
74,1,1286,39876,15257.0,39900.0,70,74,31,39886,39910.0
74,1,15257,39900,1291.0,39936.0,70,74,31,39910,39946.0
74,1,1291,39936,1292.0,39980.0,70,74,31,39946,39990.0
74,1,1292,39980,1293.0,40021.0,70,74,31,39990,40031.0
74,1,1293,40021,1294.0,40061.0,70,74,31,40031,40071.0
74,1,1294,40061,1295.0,40101.0,70,74,31,40071,40111.0
74,1,1295,40101,1296.0,40142.0,70,74,31,40111,40152.0
74,1,1296,40142,1297.0,40182.0,70,74,31,40152,40192.0
74,1,1297,40182,14812.0,40230.0,70,74,31,40192,40240.0
74,1,14812,40230,1299.0,40266.0,70,74,31,40240,40276.0
74,1,1299,40266,15844.0,40326.0,70,74,31,40276,40336.0
74,1,15844,40326,1301.0,40363.0,70,74,31,40336,40373.0
74,1,1301,40363,1302.0,40413.0,70,74,31,40373,40423.0
74,1,1302,40413,1303.0,40468.0,70,74,31,40423,40478.0
74,1,1303,40468,1304.0,40519.0,70,74,31,40478,40529.0
74,1,1304,40519,1305.0,40574.0,70,74,31,40529,40584.0
74,1,1305,40574,1306.0,40620.0,70,74,31,40584,40630.0
74,1,1306,40620,1307.0,40680.0,70,74,31,40630,40690.0
74,1,1307,40680,1308.0,40740.0,70,74,31,40690,40750.0
74,1,1308,40740,1309.0,40786.0,70,74,31,40750,40796.0
74,1,1309,40786,1310.0,40836.0,70,74,31,40796,40846.0
74,1,1310,40836,1311.0,40883.0,70,74,31,40846,40893.0
74,1,1311,40883,1312.0,40910.0,70,74,31,40893,40920.0
74,1,1312,40910,1313.0,40938.0,70,74,31,40920,40948.0
74,1,1313,40938,1314.0,40989.0,70,74,31,40948,40999.0
74,1,1314,40989,1315.0,41040.0,70,74,31,40999,41050.0
74,1,1315,41040,1316.0,41095.0,70,74,31,41050,41105.0
74,1,1316,41095,1317.0,41147.0,70,74,31,41105,41157.0
74,1,1317,41147,1319.0,41193.0,70,74,31,41157,41203.0
74,1,1319,41193,1320.0,41245.0,70,74,31,41203,41255.0
74,1,1320,41245,1321.0,41315.0,70,74,31,41255,41325.0
74,1,1321,41315,1322.0,41352.0,70,74,31,41325,41362.0
74,1,1322,41352,1323.0,41389.0,70,74,31,41362,41399.0
74,1,1323,41389,1324.0,41454.0,70,74,31,41399,41464.0
74,1,1324,41454,1326.0,41520.0,70,74,31,41464,41530.0
74,1,1326,41520,1327.0,41571.0,70,74,31,41530,41581.0
74,1,1327,41571,14590.0,41664.0,70,74,31,41581,41674.0
74,1,14590,41664,1329.0,41730.0,70,74,31,41674,41740.0
74,1,1329,41730,1330.0,41803.0,70,74,31,41740,41813.0
74,1,1330,41803,18088.0,41882.0,70,74,31,41813,41892.0
74,1,18088,41882,1332.0,41960.0,70,74,31,41892,41970.0
74,1,1332,41960,1333.0,42008.0,70,74,31,41970,42018.0
74,1,1333,42008,1334.0,42060.0,70,74,31,42018,42070.0
74,1,1334,42060,18348.0,42300.0,70,74,31,42070,42310.0
74,1,18348,42300,1339.0,42449.0,70,74,31,42310,42459.0
74,1,1339,42449,1340.0,42514.0,70,74,31,42459,42524.0
74,1,1340,42514,17254.0,42550.0,70,74,31,42524,42560.0
74,1,17254,42550,18306.0,42619.0,70,74,31,42560,42629.0
74,1,18306,42619,18305.0,42692.0,70,74,31,42629,42702.0
74,1,18305,42692,17923.0,42753.0,70,74,31,42702,42763.0
74,1,17923,42753,1345.0,42793.0,70,74,31,42763,42803.0
74,1,1345,42793,1346.0,42846.0,70,74,31,42803,42856.0
74,1,1346,42846,6597.0,42902.0,70,74,31,42856,42912.0
74,1,6597,42902,1348.0,42975.0,70,74,31,42912,42985.0
74,1,1348,42975,1349.0,43020.0,70,74,31,42985,43030.0
74,1,1349,43020,1350.0,43076.0,70,74,31,43030,43086.0
74,1,1350,43076,1351.0,43113.0,70,74,31,43086,43123.0
74,1,1351,43113,1352.0,43170.0,70,74,31,43123,43180.0
74,1,1352,43170,1353.0,43202.0,70,74,31,43180,43212.0
74,1,1353,43202,1224.0,43260.0,70,74,31,43212,43270.0
52,0,17786,25200,12573.0,25236.0,70,52,1,25210,25246.0
52,0,12573,25236,17787.0,25315.0,70,52,1,25246,25325.0
52,0,17787,25315,2994.0,25399.0,70,52,1,25325,25409.0
52,0,2994,25399,2995.0,25488.0,70,52,1,25409,25498.0
52,0,2995,25488,2996.0,25515.0,70,52,1,25498,25525.0
52,0,2996,25515,2997.0,25572.0,70,52,1,25525,25582.0
52,0,2997,25572,2998.0,25635.0,70,52,1,25582,25645.0
52,0,2998,25635,2999.0,25683.0,70,52,1,25645,25693.0
52,0,2999,25683,17334.0,25772.0,70,52,1,25693,25782.0
52,0,17334,25772,3001.0,25814.0,70,52,1,25782,25824.0
52,0,3001,25814,3002.0,25861.0,70,52,1,25824,25871.0
52,0,3002,25861,3003.0,25893.0,70,52,1,25871,25903.0
52,0,3003,25893,3004.0,25935.0,70,52,1,25903,25945.0
52,0,3004,25935,17042.0,25998.0,70,52,1,25945,26008.0
52,0,17042,25998,3006.0,26040.0,70,52,1,26008,26050.0
52,0,3006,26040,3007.0,26071.0,70,52,1,26050,26081.0
52,0,3007,26071,3009.0,26122.0,70,52,1,26081,26132.0
52,0,3009,26122,3010.0,26173.0,70,52,1,26132,26183.0
52,0,3010,26173,3011.0,26216.0,70,52,1,26183,26226.0
52,0,3011,26216,3012.0,26259.0,70,52,1,26226,26269.0
52,0,3012,26259,3013.0,26302.0,70,52,1,26269,26312.0
52,0,3013,26302,14973.0,26357.0,70,52,1,26312,26367.0
52,0,14973,26357,3015.0,26385.0,70,52,1,26367,26395.0
52,0,3015,26385,3016.0,26432.0,70,52,1,26395,26442.0
52,0,3016,26432,3017.0,26463.0,70,52,1,26442,26473.0
52,0,3017,26463,3018.0,26487.0,70,52,1,26473,26497.0
52,0,3018,26487,3019.0,26526.0,70,52,1,26497,26536.0
52,0,3019,26526,3020.0,26573.0,70,52,1,26536,26583.0
52,0,3020,26573,3021.0,26620.0,70,52,1,26583,26630.0
52,0,3021,26620,15861.0,26652.0,70,52,1,26630,26662.0
52,0,15861,26652,3023.0,26707.0,70,52,1,26662,26717.0
52,0,3023,26707,636.0,26758.0,70,52,1,26717,26768.0
52,0,636,26758,638.0,26809.0,70,52,1,26768,26819.0
52,0,638,26809,3024.0,26880.0,70,52,1,26819,26890.0
52,0,3024,26880,3025.0,26918.0,70,52,1,26890,26928.0
52,0,3025,26918,3026.0,26969.0,70,52,1,26928,26979.0
52,0,3026,26969,3028.0,27028.0,70,52,1,26979,27038.0
52,0,3028,27028,3030.0,27079.0,70,52,1,27038,27089.0
52,0,3030,27079,15989.0,27143.0,70,52,1,27089,27153.0
52,0,15989,27143,15679.0,27237.0,70,52,1,27153,27247.0
52,0,15679,27237,17593.0,27271.0,70,52,1,27247,27281.0
52,0,17593,27271,14598.0,27313.0,70,52,1,27281,27323.0
52,0,14598,27313,3037.0,27335.0,70,52,1,27323,27345.0
52,0,3037,27335,3038.0,27373.0,70,52,1,27345,27383.0
52,0,3038,27373,14599.0,27420.0,70,52,1,27383,27430.0
52,0,14599,27420,3040.0,27450.0,70,52,1,27430,27460.0
52,0,3040,27450,3041.0,27487.0,70,52,1,27460,27497.0
52,0,3041,27487,17418.0,27515.0,70,52,1,27497,27525.0
52,0,17418,27515,17420.0,27557.0,70,52,1,27525,27567.0
52,0,17420,27557,3044.0,27585.0,70,52,1,27567,27595.0
52,0,3044,27585,17417.0,27626.0,70,52,1,27595,27636.0
52,0,17417,27626,15972.0,27678.0,70,52,1,27636,27688.0
52,0,15972,27678,3047.0,27720.0,70,52,1,27688,27730.0
52,0,3047,27720,3048.0,27765.0,70,52,1,27730,27775.0
52,0,3048,27765,3050.0,27827.0,70,52,1,27775,27837.0
52,0,3050,27827,3051.0,27854.0,70,52,1,27837,27864.0
52,0,3051,27854,15301.0,27900.0,70,52,1,27864,27910.0
52,0,15301,27900,3053.0,27926.0,70,52,1,27910,27936.0
52,0,3053,27926,3054.0,27965.0,70,52,1,27936,27975.0
52,0,3054,27965,3055.0,27997.0,70,52,1,27975,28007.0
52,0,3055,27997,17416.0,28050.0,70,52,1,28007,28060.0
52,0,17416,28050,3057.0,28088.0,70,52,1,28060,28098.0
52,0,3057,28088,3058.0,28131.0,70,52,1,28098,28141.0
52,0,3058,28131,3059.0,28178.0,70,52,1,28141,28188.0
52,0,3059,28178,3060.0,28230.0,70,52,1,28188,28240.0
52,0,3060,28230,3061.0,28285.0,70,52,1,28240,28295.0
52,0,3061,28285,3062.0,28341.0,70,52,1,28295,28351.0
52,0,3062,28341,3063.0,28397.0,70,52,1,28351,28407.0
52,0,3063,28397,17448.0,28467.0,70,52,1,28407,28477.0
52,0,17448,28467,3065.0,28514.0,70,52,1,28477,28524.0
52,0,3065,28514,3066.0,28602.0,70,52,1,28524,28612.0
52,0,3066,28602,3067.0,28640.0,70,52,1,28612,28650.0
52,0,3067,28640,3068.0,28710.0,70,52,1,28650,28720.0
