,stop_id,line_id,stop_name,route_id,is_terminal0,is_terminal1,station_id
575,903,72,North Ave & Bosworth,72,False,False,827
576,902,72,North Ave & Ashland,72,False,False,828
577,901,72,North Ave & Paulina,72,False,False,829
578,900,72,North Ave & Wood,72,False,False,830
579,899,72,North Ave & Wolcott,72,False,False,831
580,898,72,North Ave & Milwaukee/Damen (Blue Line),72,False,False,832
581,897,72,North Ave & Hoyne,72,False,False,833
582,896,72,North Ave & Leavitt,72,False,False,834
583,895,72,North Ave & Oakley,72,False,False,835
584,894,72,North Ave & Western,72,False,False,836
585,893,72,North Ave & Campbell,72,False,False,837
586,15958,72,North Ave & Rockwell,72,False,False,838
587,890,72,North Ave & California,72,False,False,839
588,929,72,North Ave & Larrabee,72,False,False,840
589,942,72,North Ave & Wood,72,False,False,841
590,14428,72,North Ave & Clybourn/Halsted (Red Line),72,False,False,842
591,16101,72,North Ave & Kildare,72,False,False,843
592,971,72,North Ave & Kostner/Grand,72,False,False,844
593,18477,72,North Ave & Kolmar,72,False,False,845
594,974,72,North Ave & Kilpatrick,72,False,False,846
595,854,72,North Ave & Ridgeland,72,False,False,847
596,856,72,North Ave & Lombard,72,False,False,848
597,857,72,North Ave & Taylor,72,False,False,849
598,16035,72,North Ave & Austin,72,False,False,850
599,17921,72,North Ave & Mayfield,72,False,False,851
600,860,72,North Ave & Menard,72,False,False,852
601,861,72,North Ave & Major,72,False,False,853
602,15011,72,North Ave & Central,72,False,False,854
603,968,72,North Ave & Keeler,72,False,False,855
604,863,72,North Ave & Linder,72,False,False,856
605,866,72,North Ave & Laramie,72,False,False,857
606,867,72,North Ave & Leclaire,72,False,False,858
607,868,72,North Ave & Lavergne,72,False,False,859
608,15484,72,North Ave & Lamon,72,False,False,860
609,846,72,North Ave & Forest,72,False,False,861
610,847,72,North Ave & Kenilworth,72,False,False,862
611,848,72,North Ave & Oak Park,72,False,False,863
612,849,72,North Ave & Linden,72,False,False,864
613,850,72,North Ave & East,72,False,False,865
614,851,72,North Ave & Elmwood,72,False,False,866
615,852,72,North Ave & Narragansett,72,False,False,867
616,16142,72,North Ave & Orchard,72,False,False,868
617,865,72,North Ave & Lockwood,72,False,False,869
618,967,72,North Ave & Karlov,72,False,False,870
619,864,72,North Ave & Long,72,False,False,871
620,965,72,North Ave & Springfield,72,False,False,872
621,17439,72,North Ave & Pulaski,72,False,False,873
622,934,72,North Ave & Kingsbury,72,False,False,874
623,17127,72,North Ave & Throop,72,False,False,875
624,15397,72,North Ave & Elston,72,False,False,876
625,939,72,North Ave & Bosworth,72,False,False,877
626,17000,72,North Ave & Ashland,72,False,False,878
627,941,72,North Ave & Paulina,72,False,False,879
628,943,72,North Ave & Wolcott,72,False,False,880
629,945,72,North Ave & Milwaukee/Damen (Blue Line),72,False,False,881
630,946,72,North Ave & Hoyne,72,False,False,882
631,947,72,North Ave & Leavitt,72,False,False,883
632,949,72,North Ave & Western,72,False,False,884
633,948,72,North Ave & Oakley,72,False,False,885
634,951,72,North Ave & Rockwell,72,False,False,886
635,964,72,North Ave & Hamlin,72,False,False,887
636,963,72,North Ave & Lawndale,72,False,False,888
637,18481,72,North Ave & Central Park,72,False,False,889
638,14832,72,North Ave & Kimball/Homan,72,False,False,890
639,959,72,North Ave & Spaulding,72,False,False,891
640,950,72,North Ave & Campbell,72,False,False,892
641,957,72,North Ave & Albany,72,False,False,893
642,17130,72,North Ave & Kedzie,72,False,False,894
643,17129,72,North Ave & Humboldt,72,False,False,895
644,954,72,North Ave & Francisco,72,False,False,896
645,17128,72,North Ave & California,72,False,False,897
646,952,72,North Ave & Washtenaw,72,False,False,898
647,933,72,North Ave & Fremont,72,False,False,899
648,4085,73,Armitage & Cleveland,73,False,False,900
649,1906,73,Clark & Wisconsin,73,False,False,901
650,13180,73,Armitage & Clark,73,False,False,902
651,1451,73,Clark & LaSalle,73,False,False,903
652,4084,73,Armitage & Lincoln/Sedgwick,73,False,False,904
653,1905,73,Clark & Lincoln,73,False,False,905
654,4091,73,Armitage & Seminary,73,False,False,906
655,4087,73,Armitage & Orchard,73,False,False,907
656,4088,73,Armitage & Halsted,73,False,False,908
657,4089,73,Armitage & Fremont,73,False,False,909
658,18064,73,Armitage Station (Brown Line),73,False,False,910
659,15417,73,Clark & North,73,False,True,911
660,4092,73,Racine & Clybourn/Cortland,73,False,False,912
661,4086,73,Armitage & Larrabee,73,False,False,913
662,15276,73,North Ave & LaSalle,73,False,False,914
663,4074,73,Racine & Maud,73,False,False,915
664,1409,73,Clark & Menomonee,73,False,False,916
665,4093,73,Cortland & Kingsbury,73,False,False,917
666,4071,73,Cortland & Elston,73,False,False,918
667,4072,73,Cortland & Southport,73,False,False,919
668,4073,73,Cortland & Kingsbury,73,False,False,920
669,4075,73,Armitage & Seminary,73,False,False,921
670,17785,73,Armitage Station (Brown Line),73,False,False,922
671,1410,73,LaSalle & Eugenie,73,False,False,923
672,4077,73,Armitage & Fremont,73,False,False,924
673,4079,73,Armitage & Orchard,73,False,False,925
674,4080,73,Armitage & Larrabee,73,False,False,926
675,4081,73,Armitage & Cleveland,73,False,False,927
676,4082,73,Armitage & Lincoln/Sedgwick,73,False,False,928
677,1405,73,Armitage & Clark,73,False,False,929
678,1843,73,Clark & Wisconsin,73,False,False,930
679,4078,73,Armitage & Halsted,73,False,False,931
680,4094,73,Cortland & Southport,73,False,False,932
681,4125,73,Armitage & Pulaski,73,False,False,933
682,4096,73,Clybourn Metra Station,73,False,False,934
683,14830,73,Armitage & Kimball,73,False,False,935
684,4120,73,Armitage & Drake,73,False,False,936
685,4121,73,Armitage & Central Park,73,False,False,937
686,15130,73,Armitage & Lawndale,73,False,False,938
687,4122,73,Armitage & Ridgeway,73,False,False,939
688,15190,73,Armitage & Avers,73,False,False,940
689,4117,73,Armitage & Spaulding,73,False,False,941
690,4124,73,Armitage & Springfield,73,False,False,942
691,4126,73,Armitage & Karlov,73,False,False,943
692,4127,73,Armitage & Keeler,73,False,False,944
693,4128,73,Armitage & Kildare,73,False,False,945
694,4129,73,Armitage & Kostner,73,False,False,946
695,4130,73,Armitage & Kilbourn,73,False,False,947
696,4131,73,Armitage & Kolmar,73,False,False,948
697,4070,73,Cortland & Ashland,73,False,False,949
698,4095,73,Cortland & Elston,73,False,False,950
699,4116,73,Armitage & Sawyer,73,False,False,951
700,4114,73,Armitage & Albany,73,False,False,952
701,4098,73,Cortland & Hermitage,73,False,False,953
702,4099,73,Armitage & Wood,73,False,False,954
703,4100,73,Armitage & Wolcott,73,False,False,955
704,4101,73,Armitage & Damen,73,False,False,956
705,4102,73,Armitage & Hoyne,73,False,False,957
706,4103,73,Armitage & Leavitt,73,False,False,958
707,4115,73,Armitage & Kedzie,73,False,False,959
708,4104,73,Armitage & Oakley,73,False,False,960
709,4106,73,Armitage & Milwaukee,73,False,False,961
710,15390,73,Armitage & Rockwell,73,False,False,962
711,4109,73,Armitage & Washtenaw,73,False,False,963
712,4110,73,Armitage & California,73,False,False,964
713,4111,73,Armitage & Francisco,73,False,False,965
714,4113,73,Armitage & Humboldt,73,False,False,966
715,4105,73,Armitage & Western,73,False,False,967
716,4068,73,Cortland & Hermitage,73,False,False,968
717,15221,73,Armitage & Kostner,73,False,False,969
718,4066,73,Armitage & Wood,73,False,False,970
719,4038,73,Armitage & Keeler,73,False,False,971
720,4037,73,Armitage & Kildare,73,False,False,972
721,4035,73,Armitage & Kilbourn,73,False,False,973
722,4034,73,Armitage & Kolmar,73,False,False,974
723,4033,73,4600 W Armitage,73,False,False,975
724,4032,73,Armitage & Kilpatrick,73,False,False,976
725,4031,73,Armitage & Cicero,73,False,False,977
726,4030,73,Armitage & Lacrosse,73,False,False,978
727,4029,73,Armitage & Lamon,73,False,False,979
728,4039,73,Armitage & Karlov,73,False,False,980
729,4028,73,Armitage & Lavergne,73,False,False,981
730,689,73,Grand & Laramie,73,False,False,982
731,14179,73,Grand & Latrobe Terminal,73,True,False,983
732,4134,73,Armitage & Cicero,73,False,False,984
733,4135,73,Armitage & Lacrosse,73,False,False,985
734,4136,73,Armitage & Laporte,73,False,False,986
735,4137,73,Armitage & Lavergne,73,False,False,987
736,4138,73,Armitage & Leclaire/Grand,73,False,False,988
737,3883,73,Grand & Laramie,73,False,False,989
738,4132,73,4600 W Armitage,73,False,False,990
739,4067,73,Armitage & Hermitage,73,False,False,991
740,4040,73,Armitage & Pulaski,73,False,False,992
741,4027,73,Armitage & Leclaire/Grand,73,False,False,993
742,4042,73,Armitage & Hamlin,73,False,False,994
743,4065,73,Armitage & Wolcott,73,False,False,995
744,4041,73,Armitage & Springfield,73,False,False,996
745,15220,73,Armitage & Damen,73,False,False,997
746,4063,73,Armitage & Hoyne,73,False,False,998
747,4062,73,Armitage & Leavitt,73,False,False,999
748,4061,73,Armitage & Oakley,73,False,False,1000
749,4060,73,Armitage & Western,73,False,False,1001
750,4059,73,Armitage & Milwaukee,73,False,False,1002
751,4057,73,Armitage & Rockwell,73,False,False,1003
752,4056,73,Armitage & Washtenaw,73,False,False,1004
753,4133,73,Armitage & Kilpatrick,73,False,False,1005
754,4054,73,Armitage & Francisco,73,False,False,1006
755,4053,73,Armitage & Humboldt,73,False,False,1007
756,4051,73,Armitage & Albany,73,False,False,1008
757,15254,73,Armitage & Kedzie,73,False,False,1009
758,4049,73,Armitage & Sawyer,73,False,False,1010
759,4048,73,Armitage & Spaulding,73,False,False,1011
760,4047,73,Armitage & Kimball,73,False,False,1012
761,15333,73,Armitage & Drake,73,False,False,1013
762,4043,73,Armitage & Lawndale,73,False,False,1014
763,4055,73,Armitage & California,73,False,False,1015
764,4044,73,Armitage & Central Park,73,False,False,1016
765,1233,74,Fullerton & Riverfront Mall (1800 W),74,False,False,1017
766,15232,74,Fullerton & Ashland,74,False,False,1018
767,18319,74,Fullerton & Greenview,74,False,False,1019
768,17922,74,Fullerton & Seminary,74,False,False,1020
769,1228,74,Fullerton & Surrey Court,74,False,False,1021
770,1227,74,Fullerton & Racine,74,False,False,1022
771,18347,74,Fullerton & Elston,74,False,False,1023
772,1225,74,Fullerton Red/Brown/Purple Line Station,74,False,False,1024
773,17253,74,Fullerton & Southport,74,False,False,1025
774,1236,74,Fullerton & Damen,74,False,False,1026
775,1242,74,Fullerton & Washtenaw,74,False,False,1027
776,18086,74,Fullerton & Western,74,False,False,1028
777,1240,74,Fullerton & Campbell,74,False,False,1029
778,1241,74,Fullerton & Rockwell,74,False,False,1030
779,1243,74,Fullerton & California,74,False,False,1031
780,14589,74,Fullerton & Milwaukee,74,False,False,1032
781,1246,74,Fullerton & Albany,74,False,False,1033
782,1248,74,Fullerton & Kedzie,74,False,False,1034
783,1249,74,Fullerton & Spaulding,74,False,False,1035
784,1251,74,Fullerton & St. Louis,74,False,False,1036
785,1252,74,Fullerton & Central Park,74,False,False,1037
786,1253,74,Fullerton & Lawndale,74,False,False,1038
787,1238,74,Fullerton & Oakley,74,False,False,1039
788,1250,74,Fullerton & Kimball,74,False,False,1040
789,1277,74,Fullerton & Marmora,74,False,False,1041
790,842,74,Grand & New England,74,False,False,1042
791,1307,74,Fullerton & Kilpatrick,74,False,False,1043
792,1308,74,Fullerton & Kenton,74,False,False,1044
793,1309,74,Fullerton & Kilbourn,74,False,False,1045
794,1310,74,Fullerton & Kostner,74,False,False,1046
795,1311,74,Fullerton & Kildare,74,False,False,1047
796,1312,74,Fullerton & Tripp,74,False,False,1048
797,1313,74,Fullerton & Keeler,74,False,False,1049
798,1314,74,Fullerton & Karlov,74,False,False,1050
799,1315,74,Fullerton & Pulaski,74,False,False,1051
800,1316,74,Fullerton & Springfield,74,False,False,1052
801,1317,74,Fullerton & Hamlin,74,False,False,1053
802,1319,74,Fullerton & Lawndale,74,False,False,1054
803,1320,74,Fullerton & Central Park,74,False,False,1055
804,1321,74,Fullerton & St. Louis,74,False,False,1056
805,1322,74,Fullerton & Kimball,74,False,False,1057
806,1323,74,Fullerton & Spaulding,74,False,False,1058
807,1324,74,Fullerton & Kedzie,74,False,False,1059
808,1326,74,Fullerton & Albany,74,False,False,1060
809,1327,74,Fullerton & Sacramento,74,False,False,1061
810,14590,74,Fullerton & Milwaukee,74,False,False,1062
811,1329,74,Fullerton & California,74,False,False,1063
812,1306,74,Fullerton & Cicero,74,False,False,1064
813,1305,74,Fullerton & Lamon,74,False,False,1065
814,1304,74,Fullerton & Lavergne,74,False,False,1066
815,1303,74,Fullerton & Leclaire,74,False,False,1067
816,1255,74,Fullerton & Hamlin,74,False,False,1068
817,668,74,Grand & Nordica Terminal,74,True,False,1069
818,669,74,Grand & Sayre,74,False,False,1070
819,670,74,Grand & Newland,74,False,False,1071
820,671,74,Grand & Newcastle,74,False,False,1072
821,672,74,Grand & Oak Park,74,False,False,1073
822,17567,74,Grand & Normandy,74,False,False,1074
823,15516,74,Fullerton & Grand,74,False,False,1075
824,1286,74,6450 W Fullerton,74,False,False,1076
825,15257,74,Fullerton & Narragansett,74,False,False,1077
826,1330,74,Fullerton & Washtenaw,74,False,False,1078
827,1291,74,Fullerton & Mobile,74,False,False,1079
828,1293,74,Fullerton & Meade,74,False,False,1080
829,844,74,Grand & Sayre,74,False,False,1081
830,1295,74,Fullerton & Marmora,74,False,False,1082
831,1296,74,Fullerton & Menard,74,False,False,1083
832,1297,74,Fullerton & Major,74,False,False,1084
833,14812,74,Fullerton & Central,74,False,False,1085
834,1299,74,Fullerton & Linder,74,False,False,1086
835,15844,74,Fullerton & Long,74,False,False,1087
836,1301,74,Fullerton & Lockwood,74,False,False,1088
837,1302,74,Fullerton & Laramie,74,False,False,1089
838,1292,74,Fullerton & Melvina,74,False,False,1090
839,18088,74,Fullerton & Rockwell,74,False,False,1091
840,1294,74,Fullerton & Austin,74,False,False,1092
841,1333,74,Fullerton & Western,74,False,False,1093
842,1265,74,Fullerton & Kilpatrick,74,False,False,1094
843,15207,74,Fullerton & Cicero,74,False,False,1095
844,1267,74,Fullerton & Lamon,74,False,False,1096
845,15986,74,Fullerton & Lavergne,74,False,False,1097
846,1269,74,Fullerton & Leclaire,74,False,False,1098
847,1270,74,Fullerton & Laramie,74,False,False,1099
848,1271,74,Fullerton & Lockwood,74,False,False,1100
849,1272,74,Fullerton & Long,74,False,False,1101
850,1273,74,Fullerton & Linder,74,False,False,1102
851,17403,74,Fullerton & Central,74,False,False,1103
852,1264,74,Fullerton & Kenton,74,False,False,1104
853,1275,74,Fullerton & Major,74,False,False,1105
854,1278,74,Fullerton & Austin,74,False,False,1106
855,1279,74,Fullerton & Meade,74,False,False,1107
856,1280,74,Fullerton & Melvina,74,False,False,1108
857,1281,74,Fullerton & Mobile,74,False,False,1109
858,1282,74,Fullerton & Narragansett,74,False,False,1110
859,1283,74,6450 W Fullerton,74,False,False,1111
860,15517,74,Fullerton & Grand,74,False,False,1112
861,840,74,Grand & Normandy,74,False,False,1113
862,1332,74,Fullerton & Campbell,74,False,False,1114
863,14809,74,Grand & Oak Park,74,False,False,1115
864,15462,74,Fullerton & Menard,74,False,False,1116
865,1263,74,Fullerton & Kilbourn,74,False,False,1117
866,1256,74,Fullerton & Springfield,74,False,False,1118
867,1261,74,Fullerton & Kildare,74,False,False,1119
868,18348,74,Fullerton & Damen,74,False,False,1120
869,1262,74,Fullerton & Kostner,74,False,False,1121
870,1334,74,Fullerton & Oakley,74,False,False,1122
871,1339,74,Fullerton & Wood,74,False,False,1123
872,17254,74,Fullerton & Ashland,74,False,False,1124
873,18306,74,Fullerton & Greenview,74,False,False,1125
874,18305,74,Fullerton & Southport,74,False,False,1126
875,17923,74,Fullerton & Lakewood,74,False,False,1127
876,1345,74,Fullerton & Racine,74,False,False,1128
877,1346,74,Fullerton & Seminary,74,False,False,1129
878,6597,74,Fullerton & Sheffield (Red/Brown/Purple Line),74,False,False,1130
879,1340,74,Fullerton & Clybourn,74,False,False,1131
880,1349,74,Halsted & Belden,74,False,False,1132
881,1350,74,Webster & Halsted,74,False,False,1133
882,1351,74,Webster & Orchard,74,False,False,1134
883,1352,74,Lincoln & Webster,74,False,False,1135
884,1353,74,Lincoln & Belden/Orchard,74,False,False,1136
885,1224,74,Fullerton & Halsted,74,False,True,1137
886,1257,74,Fullerton & Pulaski,74,False,False,1138
887,1260,74,Fullerton & Tripp,74,False,False,1139
888,1348,74,Fullerton & Halsted/Lincoln,74,False,False,1140
889,1259,74,Fullerton & Keeler,74,False,False,1141
890,1258,74,Fullerton & Karlov,74,False,False,1142
891,8379,490,Western & Madison,X49,False,False,1143
892,8385,490,Western & Grand,X49,False,False,1144
893,8388,490,Western & Chicago,X49,False,False,1145
894,8391,490,Western & Division,X49,False,False,1146
895,17404,490,Western & North Ave,X49,False,False,1147
896,8417,490,Western & Addison,X49,False,False,1148
897,18330,490,Western & Elston/Diversey,X49,False,False,1149
898,17346,490,Western & Belmont/Clybourn,X49,False,False,1150
899,18431,490,Western & Irving Park,X49,False,False,1151
900,14584,490,Western & Montrose,X49,False,False,1152
901,18155,490,Western Brown Line Station,X49,False,False,1153
902,14592,490,Western & Lawrence,X49,False,False,1154
903,17890,490,Western & Van Buren (Blue Line),X49,False,False,1155
904,17914,490,Western Blue Line Station,X49,False,False,1156
905,8373,490,Western & Harrison,X49,False,False,1157
906,4162,490,Western & 51st Street,X49,False,False,1158
907,15091,490,Western & 16th Street,X49,False,False,1159
908,8307,490,79th & Western Terminal,X49,True,False,1160
909,14577,490,Western & 74th Street,X49,False,False,1161
910,8317,490,Western & 69th Street,X49,False,False,1162
911,8319,490,Western & Marquette Rd,X49,False,False,1163
912,8323,490,Western & 63rd Street,X49,False,False,1164
913,14795,490,Western & 59th Street,X49,False,False,1165
914,8331,490,Western & Garfield,X49,False,False,1166
915,14129,490,Western Orange Line Station,X49,False,False,1167
916,8339,490,Western & 47th Street,X49,False,False,1168
917,14579,490,Western & 43rd Street,X49,False,False,1169
918,14580,490,Western & Archer,X49,False,False,1170
919,8350,490,Western & 35th Street,X49,False,False,1171
920,8356,490,Western & 26th Street,X49,False,False,1172
921,8360,490,Western & Cermak,X49,False,False,1173
922,8362,490,Western Pink Line Station,X49,False,False,1174
923,6681,490,Western & Roosevelt,X49,False,False,1175
924,14527,490,Western & Foster,X49,False,False,1176
925,8214,490,Western & Cortland (Blue Line),X49,False,False,1177
926,18311,490,Western & Foster,X49,False,False,1178
927,15059,490,Western Pink Line Station,X49,False,False,1179
928,14555,490,Western & Cermak,X49,False,False,1180
929,8264,490,Western & 35th Street,X49,False,False,1181
930,16085,490,Western & Archer,X49,False,False,1182
931,8271,490,Western & 43rd Street,X49,False,False,1183
932,8275,490,Western & 47th Street,X49,False,False,1184
933,14531,490,Western & 16th Street,X49,False,False,1185
934,14132,490,Western Orange Line Station,X49,False,False,1186
935,8283,490,Western & 55th Street/Garfield,X49,False,False,1187
936,14578,490,Western & 59th Street,X49,False,False,1188
937,14576,490,Western & 63rd Street,X49,False,False,1189
938,14823,490,Western & Marquette Rd,X49,False,False,1190
939,8297,490,Western & 69th Street,X49,False,False,1191
940,8302,490,Western & Columbus,X49,False,False,1192
941,8279,490,Western & 51st Street,X49,False,False,1193
942,14182,490,Western & Berwyn Terminal,X49,False,True,1194
943,14554,490,Western & Roosevelt,X49,False,False,1195
944,8239,490,Western Blue Line Station,X49,False,False,1196
945,14591,490,Western & Lawrence,X49,False,False,1197
946,8184,490,Western & Leland (Brown Line),X49,False,False,1198
947,8187,490,Western & Montrose,X49,False,False,1199
948,14964,490,Western & Irving Park,X49,False,False,1200
949,8195,490,Western & Addison,X49,False,False,1201
950,18331,490,Western & Belmont,X49,False,False,1202
951,14769,490,Western & Harrison,X49,False,False,1203
952,14585,490,Western & Elston/Diversey,X49,False,False,1204
953,14581,490,Western & North Ave,X49,False,False,1205
954,8221,490,Western & Division,X49,False,False,1206
955,8225,490,Western & Chicago,X49,False,False,1207
956,8228,490,Western & Grand,X49,False,False,1208
957,14546,490,Western & Madison,X49,False,False,1209
958,18298,490,Western & Jackson,X49,False,False,1210
959,8207,490,Western & Fullerton,X49,False,False,1211
960,8257,490,Western & 26th Street,X49,False,False,1212
