36,90,1,57660
36,86,1,57660
36,76,1,57720
36,37,2,57720
36,42,1,57720
36,24,1,57720
36,24,1,57780
36,61,1,57780
36,4,1,57780
36,41,1,57840
36,12,1,57840
36,37,1,57900
36,48,1,57900
36,19,1,57960
36,24,1,57960
36,41,1,57960
36,15,1,58020
36,24,1,58080
36,90,1,58080
36,88,1,58080
36,61,2,58140
36,230,1,58200
36,50,1,58200
36,15,2,58200
36,164,1,58200
36,37,1,58200
36,27,4,58260
36,56,1,58260
36,23,2,58320
36,27,1,58380
36,37,1,58440
36,34,1,58440
36,31,1,58440
36,23,1,58440
36,24,1,58440
36,22,1,58500
36,34,1,58560
36,23,1,58560
36,24,1,58620
36,19,1,58620
36,37,1,58620
36,23,1,58620
36,41,1,58620
36,37,2,58680
36,48,1,58680
36,23,3,58680
36,76,1,58740
36,56,1,58740
36,61,1,58740
36,24,1,58800
36,23,1,58800
36,80,1,58860
36,48,1,58860
36,24,1,58920
36,50,2,58920
36,15,4,58920
36,61,1,58980
36,45,1,59100
36,23,1,59100
36,42,1,59160
36,4,1,59220
36,73,2,59220
36,153,1,59220
36,4,1,59340
36,23,1,59340
36,48,1,59340
36,31,1,59400
36,138,1,59400
36,22,1,59400
36,15,1,59400
36,79,1,59400
36,48,1,59400
36,50,1,59460
36,26,1,59460
36,34,2,59520
36,76,1,59580
36,12,1,59640
36,50,1,59700
36,23,1,59700
36,50,1,59760
36,52,1,59760
36,76,1,59760
36,37,1,59820
36,23,1,59880
36,37,1,59880
36,48,3,59880
36,37,2,59940
36,15,1,60000
36,79,1,60000
36,80,1,60060
36,76,1,60120
36,4,2,60120
36,24,1,60180
36,50,1,60240
36,41,1,60240
36,168,1,60300
36,74,1,60300
36,15,1,60360
36,34,1,60360
36,10,1,60360
36,48,1,60360
36,48,1,60420
36,37,1,60420
36,23,1,60480
36,52,1,60540
36,50,1,60540
36,76,1,60540
36,91,1,60540
36,37,1,60540
36,70,1,60600
36,164,1,60600
36,3,1,60600
36,24,1,60660
36,4,1,60660
36,39,1,60660
36,31,1,60720
36,84,1,60720
36,61,1,60720
36,37,1,60720
36,15,1,60780
36,37,1,60840
36,73,1,60840
36,19,2,60960
36,34,1,61020
36,22,1,61080
36,24,1,61140
36,61,1,61140
36,76,1,61140
36,61,2,61260
36,48,1,61260
36,37,2,61380
36,15,3,61440
36,37,1,61440
36,37,1,61500
36,84,4,61500
36,73,1,61560
36,22,1,61620
36,37,1,61620
36,19,1,61680
36,23,1,61680
36,3,1,61740
36,22,1,61800
36,176,1,61860
36,3,1,61920
36,41,1,61980
36,197,1,61980
36,15,1,61980
36,37,1,61980
36,23,1,62040
36,79,1,62040
36,4,1,62040
36,4,1,62100
36,15,1,62100
36,48,2,62100
36,45,1,62100
36,15,1,62160
36,37,1,62220
36,31,2,62220
36,48,1,62220
36,19,1,62220
36,27,1,62280
36,41,1,62280
36,86,1,62340
36,4,1,62340
36,87,1,62400
36,80,1,62400
36,37,1,62400
36,34,1,62400
36,84,1,62400
36,4,1,62400
36,12,1,62400
36,3,3,62460
36,86,1,62460
36,34,1,62460
36,50,1,62520
36,3,1,62520
36,23,1,62520
36,48,1,62520
36,45,1,62520
36,48,1,62640
36,61,1,62640
36,23,1,62640
36,61,1,62700
36,41,1,62700
36,23,1,62760
36,125,1,62760
36,9,1,62760
36,34,1,62760
36,34,1,62820
36,24,1,62820
36,19,1,62880
36,48,1,62880
36,23,1,62880
36,48,1,62940
36,23,1,62940
36,31,1,63000
36,48,4,63000
36,73,1,63000
36,23,1,63060
36,31,1,63060
36,12,1,63060
36,41,1,63060
36,4,1,63060
36,80,1,63120
36,51,1,63120
36,61,2,63120
36,15,1,63120
36,52,1,63180
36,220,1,63180
36,4,1,63240
36,15,1,63300
36,73,1,63300
36,41,1,63300
36,37,1,63300
36,242,1,63360
36,41,1,63360
36,45,1,63360
36,48,1,63360
36,4,3,63360
36,22,1,63420
36,24,1,63420
36,48,1,63420
36,79,1,63420
36,226,1,63420
36,34,1,63480
36,31,1,63480
36,39,1,63480
36,37,1,63540
36,23,1,63540
36,27,1,63540
36,48,1,63540
36,31,1,63600
36,37,1,63660
36,31,1,63660
36,73,1,63660
36,3,1,63720
36,4,1,63720
36,23,3,63720
36,34,1,63720
36,73,1,63720
36,61,2,63720
36,45,2,63780
36,37,1,63780
36,73,1,63780
36,76,2,63780
36,3,1,63780
36,79,1,63840
36,24,1,63840
36,22,1,63840
36,4,1,63840
36,12,1,63840
36,9,1,63900
36,24,1,63900
36,23,1,63960
36,10,1,63960
36,37,1,63960
36,9,1,64020
36,3,1,64020
36,76,6,64080
36,73,2,64080
36,28,1,64080
36,61,1,64080
36,76,2,64140
36,89,1,64140
36,89,1,64200
36,52,1,64200
36,19,1,64260
36,125,1,64260
36,15,2,64260
36,80,2,64260
36,61,1,64380
36,23,1,64380
36,22,1,64440
36,61,2,64440
36,34,1,64440
36,137,1,64440
36,15,1,64560
36,226,1,64560
36,80,1,64560
36,24,3,64680
36,23,1,64680
36,48,1,64740
36,4,1,64800
36,8,1,64800
36,24,1,64800
