41,37,3,54060
41,22,1,54120
41,201,1,54120
41,48,1,54120
41,22,1,54180
41,23,1,54180
41,31,1,54240
41,23,1,54300
41,44,1,54300
41,24,1,54300
41,31,1,54300
41,61,1,54360
41,73,1,54360
41,22,1,54360
41,23,2,54420
41,86,1,54420
41,48,1,54420
41,59,1,54420
41,48,1,54480
41,76,1,54600
41,67,1,54600
41,33,1,54600
41,4,1,54600
41,24,2,54660
41,20,5,54660
41,4,1,54660
41,138,1,54720
41,20,2,54720
41,52,1,54720
41,34,2,54720
41,50,1,54720
41,76,1,54720
41,27,1,54780
41,86,1,54780
41,22,1,54840
41,61,1,54900
41,37,1,54900
41,45,1,54960
41,31,1,55020
41,80,1,55020
41,23,1,55080
41,84,1,55080
41,24,1,55080
41,86,1,55200
41,34,1,55200
41,24,1,55260
41,24,2,55320
41,61,1,55320
41,19,1,55320
41,23,1,55380
41,36,1,55380
41,37,3,55380
41,48,1,55440
41,63,1,55440
41,80,1,55440
41,90,1,55440
41,68,1,55440
41,23,1,55440
41,4,1,55500
41,50,1,55500
41,84,2,55620
41,86,1,55620
41,80,7,55620
41,73,1,55620
41,80,3,55680
41,24,1,55680
41,4,1,55740
41,15,1,55740
41,50,1,55740
41,49,1,55740
41,48,1,55740
41,24,2,55800
41,76,2,55860
41,79,2,55860
41,12,2,55860
41,45,1,55860
41,37,1,55920
41,76,1,55920
41,24,1,55920
41,3,2,55920
41,37,3,55980
41,34,1,55980
41,79,1,55980
41,76,1,55980
41,93,1,56040
41,27,1,56100
41,48,1,56160
41,61,2,56160
41,45,1,56160
41,24,1,56220
41,3,2,56220
41,23,2,56280
41,31,1,56340
41,135,1,56340
41,48,1,56340
41,23,1,56340
41,4,1,56400
41,23,1,56460
41,86,1,56460
41,23,1,56520
41,36,1,56580
41,23,1,56640
41,197,1,56640
41,52,1,56700
41,65,1,56760
41,195,1,56760
41,31,2,56760
41,22,1,56760
41,13,1,56760
41,10,1,56760
41,23,1,56760
41,31,1,56820
41,29,1,56820
41,22,2,56820
41,76,3,56820
41,50,1,56820
41,73,3,56820
41,207,1,56820
41,45,2,56820
41,12,1,56820
41,9,1,56820
41,3,1,56820
41,45,1,56880
41,37,1,56880
41,34,1,56880
41,80,1,56880
41,76,1,56940
41,42,1,57060
41,138,1,57060
41,31,1,57060
41,197,1,57060
41,45,1,57060
41,50,1,57060
41,12,1,57060
41,23,1,57060
41,211,1,57060
41,28,1,57120
41,34,1,57120
41,50,1,57120
41,37,1,57120
41,211,1,57180
41,24,1,57180
41,37,2,57240
41,19,1,57240
41,7,1,57240
41,76,1,57240
41,195,1,57240
41,37,1,57300
41,86,1,57300
41,13,1,57300
41,50,3,57360
41,86,1,57360
41,73,1,57480
41,37,1,57480
41,13,1,57480
41,23,1,57480
41,76,1,57540
41,42,2,57540
41,23,1,57600
41,15,1,57600
41,76,1,57660
41,86,1,57660
41,15,1,57660
41,20,1,57660
41,61,1,57720
41,76,1,57780
41,22,1,57840
41,76,1,58020
41,15,1,58020
41,4,1,58020
41,76,1,58080
41,79,1,58080
41,197,1,58140
41,73,1,58140
41,79,1,58140
41,238,1,58140
41,15,1,58140
41,23,2,58200
41,80,2,58260
41,91,1,58260
41,4,1,58260
41,37,1,58320
41,3,1,58320
41,31,1,58320
41,24,1,58320
41,73,2,58320
41,27,1,58380
41,19,1,58380
41,80,1,58380
41,15,2,58440
41,61,1,58440
41,34,1,58440
41,26,1,58440
41,23,1,58440
41,37,1,58440
41,86,1,58500
41,40,1,58500
41,20,2,58560
41,50,1,58560
41,24,1,58620
41,34,1,58680
41,195,1,58680
41,23,2,58680
41,63,1,58740
41,15,1,58740
41,44,1,58740
41,34,1,58740
41,52,5,58800
41,24,1,58800
41,34,1,58860
41,80,1,58980
41,57,1,59040
41,197,1,59040
41,15,1,59040
41,23,1,59040
41,34,1,59100
41,45,1,59100
41,4,1,59160
41,4,1,59220
41,48,1,59220
41,23,1,59280
41,79,1,59280
41,22,1,59340
41,15,1,59340
41,55,2,59400
41,61,1,59400
41,4,2,59460
41,197,1,59460
41,61,1,59460
41,36,1,59460
41,86,1,59460
41,24,1,59460
41,4,1,59520
41,24,1,59520
41,22,1,59580
41,76,1,59640
41,154,1,59640
41,50,4,59700
41,31,1,59700
41,86,1,59700
41,4,1,59760
41,24,1,59820
41,7,1,59820
41,4,1,59820
41,57,1,59820
41,76,1,59820
41,19,1,59880
41,86,1,59880
41,84,1,59880
41,73,1,59940
41,3,1,60120
41,19,1,60120
41,45,2,60120
41,36,1,60120
41,34,2,60120
41,76,1,60120
41,61,1,60120
41,52,1,60120
41,24,3,60180
41,61,1,60240
41,8,4,60240
41,24,1,60240
41,79,1,60240
41,23,1,60300
41,49,1,60300
41,34,1,60300
41,50,1,60360
41,12,1,60420
41,24,2,60420
41,61,1,60420
41,197,1,60480
41,23,2,60480
41,76,1,60540
41,15,1,60600
41,37,1,60600
41,24,1,60600
41,61,1,60660
41,195,1,60660
41,48,1,60660
41,31,1,60720
41,3,1,60840
41,4,1,60840
41,73,1,60900
41,72,1,60900
41,23,1,60900
41,80,1,61080
41,50,1,61080
41,15,2,61140
41,24,1,61140
41,61,2,61140
41,73,1,61140
41,68,1,61140
41,15,1,61200
41,49,1,61260
41,37,1,61260
41,79,1,61260
41,3,1,61320
41,31,1,61320
41,23,1,61320
41,15,1,61320
41,19,1,61380
41,24,1,61440
41,15,1,61500
41,4,1,61560
41,48,1,61560
41,27,1,61560
41,61,1,61560
41,15,1,61620
41,76,1,61620
41,61,1,61620
41,48,3,61620
41,12,1,61680
41,45,1,61680
41,19,1,61680
41,4,1,61740
41,3,1,61860
41,65,1,61860
41,242,1,61860
41,37,1,61920
41,49,1,61980
41,50,1,61980
41,4,1,61980
41,19,1,61980
41,0,1,61980
41,34,1,62040
41,61,1,62040
41,3,1,62100
41,45,1,62100
41,79,1,62100
41,80,1,62160
41,48,1,62160
41,15,1,62160
41,23,1,62220
41,15,1,62220
41,31,1,62280
41,4,1,62280
41,19,2,62280
41,61,4,62280
41,36,1,62340
41,86,1,62340
41,79,1,62340
41,23,1,62340
41,19,1,62340
41,90,1,62400
41,4,1,62400
41,52,1,62400
41,197,1,62400
41,29,1,62460
41,4,1,62460
41,79,1,62580
41,76,1,62580
41,86,1,62640
41,22,1,62640
41,31,1,62640
41,42,1,62640
41,4,1,62640
41,4,1,62700
41,3,1,62700
41,13,1,62760
41,23,1,62820
41,15,1,62880
41,22,1,62880
41,79,1,62880
41,86,1,62880
41,24,1,62880
41,61,1,62940
41,76,1,62940
41,15,1,62940
41,4,1,63000
41,61,1,63060
41,34,1,63060
41,15,1,63120
41,24,2,63120
41,50,1,63180
41,15,1,63180
41,23,1,63180
41,34,1,63240
41,61,1,63300
41,76,1,63300
41,52,4,63300
41,76,1,63360
41,4,1,63360
41,3,1,63360
41,28,1,63360
41,50,1,63420
41,31,1,63420
41,15,1,63420
41,37,2,63480
41,76,1,63480
41,15,1,63480
41,37,2,63540
41,29,1,63540
41,76,1,63540
41,34,1,63660
41,36,1,63660
41,80,1,63720
41,48,4,63780
41,61,1,63900
41,61,2,63960
41,37,1,63960
41,203,1,64020
41,24,2,64080
41,138,1,64200
41,15,1,64260
41,18,1,64260
41,61,1,64320
41,76,1,64320
41,79,1,64320
41,24,1,64440
41,48,9,64440
41,79,1,64500
41,52,2,64500
41,4,1,64500
41,15,1,64560
41,86,1,64560
