37,15,1,57120
37,41,1,57180
37,52,1,57180
37,61,1,57180
37,125,1,57180
37,106,1,57180
37,61,1,57240
37,19,2,57240
37,36,1,57240
37,34,1,57240
37,31,1,57240
37,31,4,57300
37,3,1,57300
37,52,1,57300
37,36,1,57300
37,48,1,57300
37,76,1,57360
37,3,1,57360
37,26,1,57360
37,31,1,57360
37,34,1,57360
37,24,1,57360
37,48,2,57420
37,197,2,57420
37,58,1,57420
37,3,1,57420
37,4,1,57480
37,78,1,57480
37,76,1,57540
37,3,1,57540
37,22,2,57540
37,197,1,57600
37,211,1,57600
37,164,1,57660
37,50,1,57660
37,31,1,57660
37,22,1,57660
37,73,1,57660
37,91,2,57720
37,41,1,57720
37,31,1,57720
37,3,1,57780
37,4,1,57780
37,89,1,57780
37,195,1,57780
37,61,10,57780
37,19,1,57840
37,61,1,57840
37,80,1,57840
37,63,1,57840
37,11,1,57840
37,4,1,57840
37,90,1,57900
37,61,1,57900
37,36,1,57900
37,15,2,57900
37,45,2,57900
37,23,1,57900
37,52,1,57960
37,90,1,57960
37,125,1,57960
37,45,1,58020
37,41,1,58020
37,73,1,58020
37,15,1,58080
37,23,1,58080
37,22,1,58080
37,61,1,58080
37,66,1,58080
37,80,1,58080
37,75,1,58080
37,73,2,58080
37,91,1,58140
37,164,1,58140
37,168,1,58200
37,58,1,58200
37,80,1,58200
37,86,1,58200
37,203,1,58320
37,50,4,58320
37,24,1,58320
37,36,1,58320
37,34,1,58320
37,23,2,58320
37,0,1,58380
37,1,1,58380
37,41,1,58380
37,76,1,58380
37,15,1,58380
37,50,1,58440
37,109,1,58440
37,4,1,58440
37,58,1,58500
37,197,1,58500
37,181,1,58500
37,31,1,58500
37,15,3,58500
37,41,1,58560
37,34,1,58560
37,73,1,58560
37,76,1,58620
37,24,1,58620
37,31,4,58620
37,138,1,58620
37,28,1,58620
37,12,1,58620
37,19,1,58620
37,23,2,58620
37,48,1,58620
37,76,1,58680
37,52,2,58680
37,61,2,58680
37,197,1,58680
37,10,1,58680
37,42,1,58740
37,45,1,58740
37,76,1,58740
37,23,1,58740
37,19,4,58800
37,3,1,58800
37,195,2,58800
37,47,1,58800
37,4,2,58860
37,10,1,58860
37,125,1,58860
37,45,1,58920
37,34,1,58980
37,23,2,58980
37,86,1,58980
37,61,2,58980
37,90,1,58980
37,73,1,58980
37,48,1,58980
37,89,1,58980
37,45,1,58980
37,24,1,58980
37,15,1,59040
37,80,1,59100
37,73,1,59100
37,1,1,59100
37,3,1,59100
37,102,1,59100
37,15,2,59100
37,23,1,59100
37,27,1,59100
37,76,2,59160
37,41,1,59220
37,60,1,59220
37,50,1,59220
37,24,1,59220
37,23,1,59220
37,4,1,59280
37,0,1,59280
37,76,1,59280
37,0,1,59340
37,34,1,59340
37,43,1,59340
37,76,1,59340
37,22,1,59340
37,28,1,59340
37,31,1,59340
37,24,2,59400
37,4,1,59400
37,48,1,59460
37,95,1,59460
37,4,1,59520
37,19,9,59520
37,45,1,59520
37,61,1,59520
37,67,1,59520
37,26,1,59580
37,76,1,59580
37,34,1,59580
37,61,2,59640
37,125,1,59640
37,14,1,59640
37,3,2,59640
37,138,1,59640
37,4,1,59640
37,24,1,59700
37,48,2,59760
37,55,1,59760
37,61,1,59760
37,27,1,59760
37,26,1,59820
37,23,2,59820
37,22,1,59820
37,19,1,59820
37,45,1,59820
37,61,1,59820
37,87,1,59820
37,91,1,59820
37,3,1,59820
37,99,1,59820
37,91,1,59880
37,79,1,59880
37,12,1,59880
37,26,1,59880
37,76,1,59880
37,65,1,59880
37,36,1,59940
37,164,1,59940
37,73,4,60000
37,41,2,60060
37,15,1,60120
37,19,1,60120
37,50,1,60120
37,73,1,60120
37,52,1,60180
37,45,1,60180
37,31,1,60180
37,73,1,60240
37,60,2,60240
37,23,1,60240
37,68,1,60300
37,80,1,60300
37,22,1,60300
37,23,2,60300
37,15,1,60300
37,76,2,60300
37,61,1,60300
37,15,1,60360
37,29,1,60360
37,27,1,60360
37,73,1,60420
37,34,1,60420
37,41,1,60420
37,50,1,60420
37,45,1,60420
37,3,1,60420
37,24,1,60420
37,19,1,60420
37,31,1,60420
37,34,1,60480
37,61,1,60480
37,3,1,60540
37,45,1,60540
37,73,1,60540
37,61,1,60540
37,31,1,60540
37,48,1,60540
37,4,1,60600
37,61,1,60600
37,23,1,60600
37,23,1,60660
37,125,1,60660
37,59,1,60720
37,61,1,60720
37,57,1,60720
37,195,1,60720
37,41,1,60720
37,15,1,60720
37,80,1,60720
37,76,1,60780
37,24,1,60780
37,24,1,60840
37,23,1,60840
37,34,1,60900
37,3,1,60900
37,48,1,60900
37,24,1,60960
37,61,2,60960
37,79,1,60960
37,19,1,61020
37,15,1,61020
37,3,1,61080
37,4,1,61080
37,211,1,61080
37,48,1,61080
37,31,1,61080
37,61,1,61080
37,60,1,61080
37,15,1,61080
37,81,2,61080
37,86,1,61080
37,36,1,61140
37,17,1,61140
37,19,1,61140
37,45,1,61200
37,71,1,61200
37,79,1,61200
37,3,2,61200
37,4,1,61260
37,61,1,61260
37,24,1,61260
37,34,1,61260
37,45,1,61260
37,8,4,61320
37,19,1,61320
37,27,1,61320
37,61,1,61320
37,80,2,61380
37,61,1,61380
37,36,1,61380
37,24,1,61440
37,41,1,61440
37,209,1,61440
37,23,1,61440
37,59,1,61500
37,20,1,61500
37,4,1,61500
37,89,2,61500
37,12,4,61560
37,76,1,61560
37,79,2,61560
37,4,1,61560
37,23,1,61620
37,28,1,61620
37,48,1,61620
37,4,1,61620
37,176,1,61620
37,79,3,61680
37,80,1,61680
37,52,3,61680
37,4,1,61740
37,34,1,61740
37,15,1,61740
37,36,1,61740
37,79,6,61740
37,23,1,61800
37,19,1,61800
37,4,1,61800
37,24,2,61800
37,80,1,61800
37,73,1,61860
37,15,1,61860
37,36,2,61860
37,34,1,61860
37,15,2,61920
37,4,1,61920
37,80,1,61920
37,45,1,61920
37,36,1,61920
37,23,1,61980
37,31,1,61980
37,9,1,61980
37,76,1,61980
37,60,2,61980
37,24,1,62040
37,23,1,62040
37,34,1,62040
37,36,1,62100
37,31,1,62100
37,61,1,62100
37,0,4,62100
37,22,1,62160
37,86,1,62160
37,154,1,62160
37,36,3,62220
37,137,1,62220
37,4,1,62220
37,48,1,62220
37,36,1,62280
37,48,1,62280
37,86,1,62280
37,4,1,62280
37,12,1,62340
37,15,1,62340
37,29,1,62340
37,4,1,62340
37,45,1,62340
37,34,1,62400
37,50,1,62400
37,22,1,62400
37,76,1,62400
37,46,1,62460
37,9,1,62460
37,34,2,62460
37,50,1,62460
37,214,1,62460
37,48,1,62520
37,36,1,62520
37,34,2,62520
37,41,1,62520
37,45,1,62520
37,195,1,62580
37,79,1,62580
37,34,1,62580
37,8,2,62580
37,34,1,62640
37,61,1,62640
37,76,1,62640
37,4,1,62640
37,91,1,62700
37,95,1,62700
37,76,1,62760
37,42,1,62820
37,27,2,62820
37,22,2,62820
37,87,1,62820
37,24,1,62820
37,4,2,62820
37,19,1,62820
37,61,1,62820
37,3,1,62880
37,61,1,62880
37,73,1,62880
37,45,1,62880
37,38,1,62880
37,45,1,62940
37,23,1,62940
37,48,1,62940
37,22,2,62940
37,31,1,62940
37,76,2,62940
37,50,1,62940
37,61,2,63000
37,36,1,63000
37,15,3,63060
37,4,1,63060
37,3,1,63060
37,203,1,63060
37,79,1,63060
37,93,1,63060
37,36,3,63060
37,23,1,63060
37,22,1,63060
37,78,1,63120
37,36,1,63120
37,34,1,63180
37,49,1,63180
37,61,1,63180
37,42,1,63180
37,15,1,63180
37,36,2,63240
37,31,1,63240
37,42,1,63240
37,19,1,63240
37,45,1,63300
37,41,1,63300
37,36,1,63300
37,19,1,63300
37,3,1,63300
37,23,1,63300
37,29,1,63300
37,24,2,63360
37,73,2,63360
37,61,1,63360
37,34,1,63360
37,23,1,63360
37,15,1,63360
37,17,1,63360
37,0,1,63420
37,11,1,63420
37,24,2,63420
37,211,1,63420
37,61,1,63420
37,36,1,63420
37,41,1,63420
37,48,1,63420
37,24,1,63540
37,197,3,63540
37,27,1,63540
37,1,1,63540
37,23,1,63540
37,24,1,63600
37,48,1,63600
37,46,1,63600
37,61,1,63720
37,24,1,63720
37,80,1,63720
37,20,1,63720
37,36,1,63780
37,52,1,63780
37,41,1,63780
37,209,1,63780
37,76,1,63780
37,73,1,63780
37,15,1,63780
37,20,1,63780
37,15,1,63840
37,73,1,63840
37,24,2,63840
37,36,1,63840
37,41,1,63840
37,48,1,63840
37,61,1,63840
37,41,2,63900
37,60,1,63900
37,50,1,63900
37,19,1,63900
37,4,1,63900
37,36,1,63900
37,15,1,63960
37,23,4,63960
37,80,1,63960
37,61,1,63960
37,76,1,63960
37,45,4,63960
37,36,2,63960
37,41,1,63960
37,4,1,63960
37,41,2,64020
37,76,1,64020
37,61,1,64020
37,6,1,64020
37,41,1,64080
37,23,1,64080
37,24,1,64080
37,24,1,64140
37,36,1,64140
37,50,2,64140
37,42,1,64140
37,4,1,64140
37,138,1,64200
37,48,1,64200
37,61,1,64200
37,73,1,64200
37,24,1,64260
37,31,1,64260
37,19,1,64260
37,73,1,64260
37,76,4,64320
37,73,1,64320
37,46,1,64320
37,36,2,64320
37,22,2,64320
37,15,1,64320
37,15,2,64380
37,10,1,64380
37,4,1,64380
37,19,1,64380
37,61,2,64380
37,197,1,64380
37,50,1,64380
37,15,2,64440
37,23,1,64440
37,27,1,64440
37,24,1,64500
37,52,1,64500
37,61,2,64500
37,36,1,64500
37,34,1,64500
37,15,1,64560
37,36,1,64560
37,78,1,64620
37,24,1,64620
37,12,1,64620
37,15,1,64620
37,61,1,64620
37,9,1,64680
37,23,1,64680
37,83,1,64680
37,34,1,64680
37,36,3,64680
37,27,2,64740
37,36,2,64740
37,86,1,64740
37,4,1,64800
37,52,1,64800
37,168,1,64800
37,23,1,64800
37,73,1,64800
